response_id,d_urban,s_gender,s_race,d_education,s_hhincome,s_problem,m1_philosophy_1,m1_philosophy_2,m1_philosophy_3,m1_philosophy_4,m1_philosophy_5,m1_philosophy_6,m1_philosophy_7,m1_philosophy_8,m1_philosophy_9,m2_attitudes_1,m2_attitudes_2,m2_attitudes_3,m2_attitudes_4,m2_attitudes_5,m2_attitudes_6,m2_attitudes_7,m2_attitudes_8,m2_attitudes_9,m2_attitudes_10,m2_attitudes_11,m2_awareness_apps_1,m2_awareness_apps_4,m2_awareness_apps_5,m2_awareness_apps_6,m2_awareness_apps_7,m2_awareness_apps_8,m2_awareness_apps_9,m2_awareness_apps_10,m2_awareness_apps_11,m2_awareness_apps_12,m2_awareness_apps_13,m2_awareness_apps_14,hours,source_1,source_4,source_5,source_6,source_7,source_8,source_9,source_10,source_11,source_12,source_13,source_14,source_15,source_16,source_17,behavior_1,behavior_4,behavior_5,behavior_6,behavior_7,behavior_8,behavior_9,behavior_10,behavior_11,behavior_12,behavior_13,behavior_14,behavior_15,behavior_16,behavior_a_1,behavior_a_2,behavior_a_3,behavior_a_4,behavior_a_5,behavior_a_6,behavior_a_7,behavior_a_8,behavior_a_9,behavior_a_10,behavior_a_11,behavior_a_12,behavior_a_13,behavior_a_14,interst_cbt,past_coach,interest_coach,d_marital,d_h_hnumber,d_parent,d_child_infant,d_child_young,d_child_older,d_politics,d_political_view,d_employment,d_work_schedule,d_work_hours,s_region,s_age,weights
R_RgCw9er0sj5RuE1,2,1,5,4,4,3,4,2,3,4,4,4,3,3,3,3,3,3,3,3,4,3,2,1,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,2,NA,NA,NA,2,2,4,NA,NA,MIDWEST,46-64,1.125282271409802
R_p0fTD34FLVCrPZT,1,1,1,4,1,3,3,2,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,2,2,2,1,1,2,NA,NA,NA,2,3,5,NA,NA,MIDWEST,46-64,2.449824086361582
R_2qEJEjnaHF11via,2,1,5,2,3,2,2,3,3,3,3,3,3,2,3,4,4,4,3,3,3,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,3,2,NA,NA,NA,2,3,1,1,3,NORTHEAST,46-64,1.110785358035862
R_2X4ID4uRhsSO82M,2,1,5,1,1,1,5,5,5,3,5,5,5,5,5,4,5,5,5,3,5,5,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,1,2,2,NA,NA,NA,NA,3,6,NA,NA,MIDWEST,46-64,1.7622628247333791
R_2ccuKqywEcyHlDN,2,1,5,6,2,3,4,2,4,3,3,3,3,4,2,3,4,4,4,3,4,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,1,2,2,NA,NA,NA,5,5,5,NA,NA,NORTHEAST,46-64,0.9645278091748904
R_3NQdrCcwYPp9njf,3,2,5,2,2,3,2,3,3,4,4,1,4,3,2,4,4,5,4,3,3,4,4,4,5,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,2,2,NA,NA,NA,3,3,4,NA,NA,NORTHEAST,46-64,0.7648222919506749
R_33v5dfXLAnp19N5,2,2,5,8,3,3,4,2,4,4,2,2,4,4,4,4,4,4,2,2,4,4,2,4,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,5,2,5,5,1,2,NA,NA,NA,6,3,5,NA,NA,MIDWEST,46-64,0.9999169199972376
R_0iW8AOVhrjAj9rX,2,1,5,4,3,2,2,2,3,3,3,1,3,3,4,5,5,2,4,1,3,3,2,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,2,2,NA,NA,NA,4,3,1,1,3,MIDWEST,46-64,1.261008846567511
R_25ucF1eJt1jcHfL,2,1,3,6,3,3,5,3,4,2,4,4,4,4,4,4,4,3,2,4,4,4,3,4,4,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,2,3,1,2,2,NA,NA,NA,3,3,1,1,3,WEST,46-64,6.274323930656717
R_21zAav97aRqwSho,2,1,5,6,3,3,4,1,4,3,4,3,4,5,2,5,5,5,2,3,5,5,4,5,2,5,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,2,2,2,5,1,2,NA,NA,NA,4,4,5,NA,NA,WEST,46-64,1.2112018227289714
R_Rb5AJKvvOiTaZYl,2,2,5,8,4,2,3,3,4,3,2,3,4,4,3,5,4,3,2,4,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,2,2,NA,NA,NA,5,5,1,1,3,NORTHEAST,46-64,0.7859940776355205
R_2qwvbmicCY2aPf1,2,1,5,5,2,2,4,2,3,4,2,4,4,4,3,5,5,5,4,4,4,5,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,2,3,1,2,2,NA,NA,NA,3,3,5,NA,NA,MIDWEST,46-64,1.0949713113617128
R_2V4OZE2dNOjeCho,2,1,5,4,1,1,5,1,3,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,3,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,1,2,NA,NA,NA,2,5,6,NA,NA,MIDWEST,46-64,1.7622628247333791
R_27vTO8QzdKS9pnx,2,1,5,9,3,3,4,3,5,3,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,1,2,2,NA,NA,NA,5,5,2,1,1,WEST,46-64,1.2112018227289714
R_1jozmR0KM32YfFJ,2,2,5,2,3,2,4,1,5,5,1,2,5,5,5,5,5,4,5,2,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,3,2,NA,NA,NA,1,1,6,NA,NA,NORTHEAST,46-64,0.8807972101136126
R_2YDrckesT8qF2jP,1,2,2,8,4,3,5,1,5,5,1,5,5,5,1,5,5,5,1,1,5,5,5,5,5,5,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,3,2,3,1,2,1,1,2,2,2,3,1,1,3,WEST,31-45,1.1520235106903498
R_1fiN0bdW9wTSg0V,2,1,5,4,2,3,4,3,3,4,4,3,4,5,4,4,5,4,2,4,4,5,4,4,4,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,3,1,2,NA,NA,NA,4,4,4,NA,NA,MIDWEST,46-64,1.0949713113617128
R_dmrWShLABhNJRIJ,1,1,5,9,4,3,4,2,4,4,3,1,3,3,5,4,4,3,4,4,4,4,3,2,2,3,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,5,1,2,NA,NA,NA,2,2,5,NA,NA,WEST,46-64,1.0808361431611742
R_1l4TVQD8Ij3ejJN,2,1,5,6,3,3,5,1,3,5,1,4,5,5,5,5,5,3,1,4,4,5,3,3,5,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,5,1,2,NA,NA,NA,3,2,1,2,3,MIDWEST,18-30,0.7147447431736722
R_1PaQsTWZy47RInV,2,2,5,4,1,3,3,4,3,4,3,4,3,4,4,5,4,4,4,4,3,5,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,3,3,1,2,NA,NA,NA,5,4,6,NA,NA,MIDWEST,46-64,1.3973862441405913
R_3lNUc7d8VaVdVL3,1,1,5,2,2,2,4,2,4,4,3,2,4,3,5,4,4,4,3,3,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,NA,NA,NA,2,3,6,NA,NA,MIDWEST,46-64,1.0949713113617128
R_1lgWOCA36W6oPTR,1,1,5,2,1,2,5,1,4,2,2,1,3,3,5,5,5,4,4,3,3,5,4,4,3,4,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,2,2,NA,NA,NA,3,3,5,NA,NA,NORTHEAST,46-64,1.5523251466895693
R_veri2WcbHHuoJQB,3,1,5,8,3,2,4,3,3,3,3,3,3,4,3,5,5,4,3,4,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,2,3,1,2,2,NA,NA,NA,4,4,1,1,3,MIDWEST,46-64,1.261008846567511
R_1mnjF61zSjYd5xJ,1,2,5,2,2,1,4,1,4,5,4,5,4,4,2,5,5,3,2,5,5,5,5,5,5,4,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,2,NA,2,2,2,6,3,2,NA,NA,NA,4,4,3,NA,NA,WEST,46-64,0.8339632381474902
R_3rG9EAYwpKYd8t7,2,1,5,5,3,1,3,3,3,3,4,3,3,3,4,5,5,5,5,3,4,5,3,4,5,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,2,2,NA,NA,NA,1,2,5,NA,NA,NORTHEAST,46-64,1.110785358035862
R_1IMCR0r5KmccJXl,2,2,5,5,1,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,4,4,4,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,2,3,1,2,2,NA,NA,NA,6,3,4,NA,NA,MIDWEST,46-64,1.3973862441405913
R_3nNToTW7Z8dD6WT,1,2,5,4,1,1,4,2,2,3,3,3,4,3,4,5,5,3,4,4,4,5,4,4,1,2,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,5,3,1,2,NA,NA,NA,1,1,6,NA,NA,MIDWEST,46-64,1.3973862441405913
R_2QtutW6wBkg8NgY,3,2,5,6,2,2,4,1,4,3,2,3,4,4,5,5,4,3,4,2,5,4,4,5,1,4,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,2,3,3,NA,4,2,NA,NA,NA,3,NA,3,NA,3,2,3,1,2,2,NA,NA,NA,4,4,6,NA,NA,MIDWEST,46-64,0.8682574623662828
R_1cXHQZUKFTcr8T1,2,2,5,9,2,3,1,5,1,5,3,4,5,4,2,5,5,4,2,4,4,4,3,4,4,4,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,2,2,NA,NA,NA,6,3,5,NA,NA,WEST,46-64,0.8339632381474902
R_3OleSjP2wJdlsOi,2,1,5,4,4,1,2,2,4,1,4,4,4,4,1,5,5,5,1,5,5,5,4,4,1,5,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,4,2,5,6,2,2,NA,NA,NA,5,4,5,NA,NA,WEST,46-64,1.0808361431611742
R_3rOkxfr0lxVMCU0,3,1,5,5,4,3,4,2,4,1,3,2,4,4,2,5,4,5,1,3,5,5,4,5,4,4,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,1,2,1,4,4,1,1,3,MIDWEST,46-64,1.125282271409802
R_9v2dUEFsDXj81gZ,2,2,5,6,3,2,2,2,3,4,4,5,5,5,1,5,5,4,3,5,4,5,5,4,1,3,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,4,NA,NA,NA,2,1,NA,NA,2,3,NA,4,NA,1,2,1,1,2,2,NA,NA,NA,2,1,2,1,1,NORTHEAST,46-64,0.8807972101136126
R_2ZUZT0szStRts8f,2,2,5,6,2,2,4,2,4,4,4,2,3,4,4,5,4,3,4,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,2,2,5,1,2,NA,NA,NA,2,4,5,NA,NA,NORTHEAST,46-64,0.7648222919506749
R_3IaYfy13pZWbwqb,2,2,5,2,3,1,2,5,2,5,2,4,5,5,5,5,5,5,4,5,5,5,5,4,5,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,3,2,5,1,2,2,NA,NA,NA,5,5,7,NA,NA,MIDWEST,46-64,0.9999169199972376
R_1ieOpUAAl2FRv8S,1,1,5,4,2,3,4,3,3,3,3,3,4,4,4,5,5,4,3,3,5,5,5,3,5,3,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,6,2,2,NA,NA,NA,2,4,6,NA,NA,MIDWEST,46-64,1.0949713113617128
R_3po6SQ7vD4P9JTC,2,2,5,6,4,2,1,2,3,2,1,1,4,4,5,5,5,4,3,4,2,4,3,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,2,2,NA,NA,NA,2,3,5,NA,NA,NORTHEAST,46-64,0.7859940776355205
R_31ELSD2sGo6WxK3,2,1,5,7,4,3,3,2,4,4,2,1,3,3,4,4,4,2,3,1,4,4,4,4,5,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,2,2,NA,NA,NA,4,4,5,NA,NA,MIDWEST,46-64,1.125282271409802
R_2uvs28YdFySw0Jm,2,2,5,6,4,3,2,1,2,5,3,2,4,4,5,5,5,3,4,3,4,5,3,3,3,4,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,6,2,2,NA,NA,NA,1,2,1,1,3,WEST,46-64,0.8570489812448392
R_31ZaZw0eUVG94BH,3,2,5,8,1,3,4,1,3,3,2,4,5,5,3,5,5,3,3,3,4,5,4,5,2,5,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,2,2,NA,NA,NA,3,3,5,NA,NA,WEST,46-64,1.3421926186850606
R_2qCs1PnmsqtF26o,3,1,5,2,1,2,4,2,4,3,4,3,4,4,4,5,5,4,3,4,3,5,5,4,3,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,1,2,1,4,5,6,NA,NA,MIDWEST,46-64,1.7622628247333791
R_2YrMkNnR57n5vj1,2,1,5,6,4,2,5,3,4,3,3,2,4,4,5,4,4,4,3,4,4,5,3,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,1,3,1,2,2,NA,NA,NA,1,3,2,1,2,MIDWEST,46-64,1.125282271409802
R_1GTFcaxXkUGHs3b,3,2,5,2,3,3,4,3,3,5,4,3,5,5,3,5,5,5,4,4,5,5,3,5,5,2,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,2,1,2,2,NA,NA,NA,5,5,1,2,3,NORTHEAST,46-64,0.8807972101136126
R_AtvaFd331lksJ0Z,2,1,5,8,4,2,4,2,3,1,3,2,3,4,4,5,4,3,4,3,4,4,3,4,5,3,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,2,2,NA,NA,NA,4,4,5,NA,NA,NORTHEAST,46-64,0.9912278364594534
R_eIZcZXFf4C5unsJ,2,1,5,6,4,3,5,2,3,4,2,4,5,5,5,5,5,5,2,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,2,2,2,NA,NA,2,2,2,1,2,2,NA,NA,NA,4,4,1,1,3,NORTHEAST,46-64,0.9912278364594534
R_12nF2fyZY00sSog,2,1,5,8,4,2,2,2,3,5,1,4,5,5,5,5,5,4,1,4,5,5,5,4,4,4,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,3,1,2,2,NA,NA,NA,3,4,2,2,1,MIDWEST,46-64,1.125282271409802
R_2bJMRhU8AyUwCkb,1,2,5,4,1,3,1,5,4,1,2,1,1,1,5,5,5,5,4,1,1,4,5,2,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,5,2,1,1,1,1,6,2,6,NA,NA,NORTHEAST,46-64,1.2309161698089597
R_u95V36wYYjJ3FuN,2,2,5,2,1,3,2,3,3,2,2,2,2,4,4,4,4,4,1,1,3,2,2,2,5,4,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,5,1,2,NA,NA,NA,2,5,5,NA,NA,NORTHEAST,46-64,1.2309161698089597
